"id","artist","artist_wikilink","birthplace","birth_osm","residence","res_osm","birthyear","band"
"2010_3_4","Erik Linder","sv.wikipedia.org/wiki/Erik_Linder","Tyresö","{\""place_id\"":\""1541070\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""337846684\"",\""boundingbox\"":[\""59.1990408\"",\""59.2790408\"",\""18.2673536\"",\""18.3473536\""],\""lat\"":\""59.2390408\"",\""lon\"":\""18.3073536\"",\""display_name\"":\""Tyresö, Tyresö kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Tyresö","{\""place_id\"":\""1541070\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""337846684\"",\""boundingbox\"":[\""59.1990408\"",\""59.2790408\"",\""18.2673536\"",\""18.3473536\""],\""lat\"":\""59.2390408\"",\""lon\"":\""18.3073536\"",\""display_name\"":\""Tyresö, Tyresö kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1982","0"
"2010_3_5","Getty Domein","sv.wikipedia.org/wiki/Getty_Domein_Mpanzu","Kongo","{\""place_id\"":\""127727103\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""192795\"",\""boundingbox\"":[\""-13.4590349\"",\""5.3920026\"",\""12.0374291\"",\""31.3056758\""],\""lat\"":\""-2.9814344\"",\""lon\"":\""23.8222636\"",\""display_name\"":\""Demokratische Republik Kongo\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.70428351162217,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1977","0"
"2010_3_6","Timoteij","sv.wikipedia.org/wiki/Timoteij","-",,"-",,"2008","1"
"2010_3_7","Darin","sv.wikipedia.org/wiki/Darin","Botkyrka","{\""place_id\"":\""127767065\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""398626\"",\""boundingbox\"":[\""59.0633998\"",\""59.2684598\"",\""17.6628764\"",\""17.9844222\""],\""lat\"":\""59.1649997\"",\""lon\"":\""17.8577151146164\"",\""display_name\"":\""Botkyrka, Landskapet Södermanland, Stockholms län, Svealand, Sweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.52755849419623,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1987","0"
"2010_3_8","Crucified Barbara","sv.wikipedia.org/wiki/Crucified_Barbara","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1998","1"
"2010_4_2","Py Bäckman","sv.wikipedia.org/wiki/Py_B%C3%A4ckman","Solna","{\""place_id\"":\""247222\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""54519667\"",\""boundingbox\"":[\""59.321367\"",\""59.401367\"",\""17.9613693\"",\""18.0413693\""],\""lat\"":\""59.361367\"",\""lon\"":\""18.0013693\"",\""display_name\"":\""Solna, Solna kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Järfälla","{\""place_id\"":\""167926\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""31014648\"",\""boundingbox\"":[\""59.3804736\"",\""59.4604736\"",\""17.7885472\"",\""17.8685472\""],\""lat\"":\""59.4204736\"",\""lon\"":\""17.8285472\"",\""display_name\"":\""Järfälla, Järfälla kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1948","0"
"2010_4_3","NEO","sv.wikipedia.org/wiki/NEO_(artist)","Åsarp","{\""place_id\"":\""2570798803\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""4561711\"",\""boundingbox\"":[\""58.0181033\"",\""58.0287202\"",\""13.5488973\"",\""13.5761959\""],\""lat\"":\""58.0238488\"",\""lon\"":\""13.568091\"",\""display_name\"":\""Åsarps distrikt, Åsarp, Falköpings kommun, Skaraborgs län, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.36401456808503,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Stenstorp","{\""place_id\"":\""2570794765\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""way\"",\""osm_id\"":\""326610097\"",\""boundingbox\"":[\""58.2655024\"",\""58.280267\"",\""13.7024698\"",\""13.7309778\""],\""lat\"":\""58.2713175\"",\""lon\"":\""13.7133276\"",\""display_name\"":\""Stenstorps distrikt, Stenstorp, Falköpings kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.43976304828016,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1983","0"
"2010_4_4","Lovestoned","sv.wikipedia.org/wiki/Lovestoned","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2007","1"
"2010_4_5","Anna Bergendahl","sv.wikipedia.org/wiki/Anna_Bergendahl","Hägersten","{\""place_id\"":\""4095819\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""442722900\"",\""boundingbox\"":[\""59.2822286\"",\""59.3222286\"",\""17.9450782\"",\""17.9850782\""],\""lat\"":\""59.3022286\"",\""lon\"":\""17.9650782\"",\""display_name\"":\""Hägersten, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.3287004523946,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1991","0"
"2010_4_6","Pernilla Wahlgren","sv.wikipedia.org/wiki/Pernilla_Wahlgren","Gustavsberg","{\""place_id\"":\""97172150\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""way\"",\""osm_id\"":\""182214204\"",\""boundingbox\"":[\""59.3071974\"",\""59.3407184\"",\""18.3560467\"",\""18.4226297\""],\""lat\"":\""59.3257617\"",\""lon\"":\""18.3888628\"",\""display_name\"":\""Gustavsberg, Värmdö kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Lidingö","{\""place_id\"":\""127773395\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""1631475\"",\""boundingbox\"":[\""59.3383725\"",\""59.3915243\"",\""18.0936554\"",\""18.2571718\""],\""lat\"":\""59.36494025\"",\""lon\"":\""18.1427772584417\"",\""display_name\"":\""Lidingö, Lidingö kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""island\"",\""importance\"":0.435}","1967","0"
"2010_4_7","Noll disciplin",,"Nossebro","{\""place_id\"":\""156434\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""29691963\"",\""boundingbox\"":[\""58.1483968\"",\""58.2283968\"",\""12.6792098\"",\""12.7592098\""],\""lat\"":\""58.1883968\"",\""lon\"":\""12.7192098\"",\""display_name\"":\""Nossebro, Essunga kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.48965970416506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Nossebro","{\""place_id\"":\""156434\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""29691963\"",\""boundingbox\"":[\""58.1483968\"",\""58.2283968\"",\""12.6792098\"",\""12.7592098\""],\""lat\"":\""58.1883968\"",\""lon\"":\""12.7192098\"",\""display_name\"":\""Nossebro, Essunga kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.48965970416506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","2010","1"
"2010_4_8","Peter Jöback","sv.wikipedia.org/wiki/Peter_J%C3%B6back","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Värmdö","{\""place_id\"":\""128169244\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""4173319\"",\""boundingbox\"":[\""59.2861161\"",\""59.4243794\"",\""18.4145323\"",\""18.6668692\""],\""lat\"":\""59.315134\"",\""lon\"":\""18.5806714\"",\""display_name\"":\""Värmdö, Värmdö kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""island\"",\""importance\"":0.435}","1971","0"
"2011_1_1","Dilba","sv.wikipedia.org/wiki/Dilba","Turkiet","{\""place_id\"":\""127430339\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""174737\"",\""boundingbox\"":[\""35.8076804\"",\""42.297\"",\""25.6212891\"",\""44.8176638\""],\""lat\"":\""38.9597594\"",\""lon\"":\""34.9249653\"",\""display_name\"":\""Türkei\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.83665344142618,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1971","0"
"2011_1_2","Swingfly","sv.wikipedia.org/wiki/Swingfly","Brooklyn","{\""place_id\"":\""486078\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""158857828\"",\""boundingbox\"":[\""40.6301038\"",\""40.6701038\"",\""-73.9695823\"",\""-73.9295823\""],\""lat\"":\""40.6501038\"",\""lon\"":\""-73.9495823\"",\""display_name\"":\""Brooklyn, Kings County, New York, Vereinigte Staaten von Amerika\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.79454442710904,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1963","0"
"2011_1_4","Jonas Matsson","sv.wikipedia.org/wiki/Jonas_Matsson","Frillesås","{\""place_id\"":\""16505917\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""1587055719\"",\""boundingbox\"":[\""57.2984217\"",\""57.3384217\"",\""12.147257\"",\""12.187257\""],\""lat\"":\""57.3184217\"",\""lon\"":\""12.167257\"",\""display_name\"":\""Frillesås, Kungsbacka kommun, Hallands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.44266098988735,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1986","0"
"2011_1_5","Le Kid","sv.wikipedia.org/wiki/Le_Kid","Lund","{\""place_id\"":\""127990931\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""2468628\"",\""boundingbox\"":[\""55.678392\"",\""55.7398345\"",\""13.1401854\"",\""13.263408\""],\""lat\"":\""55.7029296\"",\""lon\"":\""13.1929449\"",\""display_name\"":\""Lund, Lund Municipality, Skåne län, Götaland, Schweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.69172748417765,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2008","1"
